course_id,userid_DI,registered,viewed,explored,certified,final_cc_cname_DI,LoE_DI,YoB,gender,start_time_DI,last_event_DI,nevents,ndays_act,nplay_video,nchapters,nforum_posts
HarvardX/ER22x/2013_Spring,MHxPC130372686,1,1,0,1,Other Middle East/Central Asia,Secondary,1995.0,m,12/24/12,8/29/13,654.0,30.0,,14.0,0
HarvardX/CB22x/2013_Spring,MHxPC130120475,1,0,0,0,Other Europe,Master's,1968.0,f,7/11/13,7/11/13,4.0,1.0,,,0
HarvardX/CS50x/2012,MHxPC130417939,1,1,0,0,Greece,Master's,1979.0,m,10/15/12,6/25/13,248.0,22.0,,3.0,0
HarvardX/CB22x/2013_Spring,MHxPC130124348,1,0,0,0,United States,Secondary,1947.0,m,3/26/13,3/27/13,5.0,2.0,,,0
HarvardX/PH207x/2012_Fall,MHxPC130564304,1,1,1,1,India,Bachelor's,1985.0,m,10/28/12,1/16/13,1729.0,15.0,21.0,12.0,0
HarvardX/PH207x/2012_Fall,MHxPC130492643,1,1,0,0,Other South America,Secondary,1987.0,f,10/21/12,10/31/12,8.0,2.0,3.0,1.0,0
HarvardX/ER22x/2013_Spring,MHxPC130486721,1,1,1,1,India,Master's,1990.0,f,7/8/13,8/7/13,1088.0,13.0,,27.0,0
HarvardX/PH278x/2013_Spring,MHxPC130094695,1,1,1,1,India,Master's,1980.0,m,1/1/13,8/23/13,2755.0,36.0,140.0,8.0,0
HarvardX/CS50x/2012,MHxPC130041153,1,1,1,1,Canada,Master's,1975.0,m,10/24/12,4/29/13,119.0,15.0,,12.0,0
HarvardX/CB22x/2013_Spring,MHxPC130015396,1,1,0,0,Other Europe,Bachelor's,1973.0,m,5/22/13,5/22/13,5.0,1.0,,1.0,0
HarvardX/PH207x/2012_Fall,MHxPC130380761,1,1,0,0,India,Master's,1980.0,m,9/7/12,11/6/12,625.0,8.0,135.0,3.0,0
HarvardX/ER22x/2013_Spring,MHxPC130030372,1,1,1,1,Ukraine,Master's,1986.0,f,7/2/13,8/15/13,1519.0,8.0,,32.0,0
HarvardX/CB22x/2013_Spring,MHxPC130225365,1,1,0,0,Brazil,Secondary,1991.0,m,1/10/13,5/10/13,43.0,4.0,,3.0,0
HarvardX/CB22x/2013_Spring,MHxPC130422317,1,0,0,0,India,Secondary,1991.0,m,1/1/13,2/16/13,3.0,1.0,,,0
HarvardX/ER22x/2013_Spring,MHxPC130200135,1,1,1,1,United Kingdom,Master's,1972.0,m,1/13/13,8/15/13,1878.0,41.0,,33.0,0
HarvardX/PH207x/2012_Fall,MHxPC130376626,1,0,0,0,United States,Bachelor's,1987.0,m,7/31/12,1/15/13,2.0,2.0,,,0
HarvardX/PH207x/2012_Fall,MHxPC130112076,1,1,1,1,Spain,Doctorate,1964.0,m,10/31/12,1/18/13,9231.0,55.0,2770.0,15.0,0
HarvardX/CS50x/2012,MHxPC130120603,1,1,1,1,Other Europe,Bachelor's,1966.0,m,10/11/12,7/16/13,692.0,86.0,,12.0,0
HarvardX/CS50x/2012,MHxPC130581580,1,0,0,0,India,Secondary,1990.0,m,10/2/12,,,,,,0
HarvardX/ER22x/2013_Spring,MHxPC130309397,1,1,0,1,Other Middle East/Central Asia,,,,6/12/13,8/15/13,578.0,6.0,,18.0,0
HarvardX/PH278x/2013_Spring,MHxPC130150397,1,1,1,1,Pakistan,Master's,1990.0,m,5/25/13,8/30/13,1387.0,28.0,,10.0,0
HarvardX/ER22x/2013_Spring,MHxPC130365613,1,1,1,1,Canada,,,,12/19/12,8/1/13,1683.0,30.0,,34.0,0
HarvardX/ER22x/2013_Spring,MHxPC130132433,1,1,1,1,Brazil,Bachelor's,1988.0,m,3/29/13,8/14/13,1116.0,18.0,,23.0,0
HarvardX/ER22x/2013_Spring,MHxPC130015176,1,0,0,0,Unknown/Other,Bachelor's,1969.0,m,7/31/13,,,,,,0
HarvardX/PH207x/2012_Fall,MHxPC130324299,1,0,0,0,Colombia,Bachelor's,1994.0,m,9/14/12,9/14/12,8.0,1.0,,,0
HarvardX/CS50x/2012,MHxPC130260994,1,0,0,0,United States,Secondary,1985.0,m,7/26/13,7/26/13,4.0,1.0,,,0
HarvardX/PH278x/2013_Spring,MHxPC130377277,1,0,0,0,United States,Secondary,1995.0,f,1/24/13,4/12/13,3.0,2.0,,,0
HarvardX/CS50x/2012,MHxPC130430188,1,1,1,1,Ukraine,,,m,10/8/12,5/16/13,224.0,36.0,,12.0,0
HarvardX/ER22x/2013_Spring,MHxPC130482602,1,1,1,1,Mexico,Bachelor's,1988.0,m,3/22/13,8/9/13,2860.0,59.0,,33.0,0
HarvardX/CS50x/2012,MHxPC130123963,1,1,1,1,Canada,,,,8/29/12,6/13/13,824.0,63.0,,12.0,0
HarvardX/ER22x/2013_Spring,MHxPC130363616,1,1,1,1,Brazil,Master's,1979.0,m,6/13/13,9/3/13,1113.0,23.0,,32.0,0
HarvardX/CS50x/2012,MHxPC130525616,1,1,1,0,Russian Federation,Master's,1985.0,f,10/2/12,3/5/13,6.0,1.0,,7.0,0
HarvardX/PH207x/2012_Fall,MHxPC130432939,1,1,1,1,United States,Master's,1980.0,f,10/18/12,1/15/13,2794.0,21.0,169.0,14.0,0
HarvardX/CS50x/2012,MHxPC130392221,1,1,0,0,India,Bachelor's,1990.0,m,10/3/12,2/17/13,3.0,1.0,,1.0,0
HarvardX/PH207x/2012_Fall,MHxPC130443357,1,1,1,1,Other Europe,Master's,1974.0,f,10/19/12,5/28/13,13260.0,84.0,3211.0,16.0,0
HarvardX/ER22x/2013_Spring,MHxPC130288409,1,1,1,1,United States,,,,3/8/13,8/27/13,1538.0,83.0,,34.0,0
HarvardX/ER22x/2013_Spring,MHxPC130236579,1,1,0,0,United States,Secondary,1951.0,f,2/3/13,3/13/13,63.0,2.0,,3.0,0
HarvardX/ER22x/2013_Spring,MHxPC130287628,1,1,1,1,Brazil,Bachelor's,1985.0,m,1/20/13,9/1/13,2000.0,27.0,,32.0,0
HarvardX/PH207x/2012_Fall,MHxPC130442359,1,1,1,1,Spain,Master's,1971.0,m,10/18/12,1/16/13,6334.0,51.0,815.0,15.0,0
HarvardX/ER22x/2013_Spring,MHxPC130226015,1,1,1,1,United States,Bachelor's,1986.0,m,2/15/13,8/13/13,544.0,20.0,,20.0,0
HarvardX/PH207x/2012_Fall,MHxPC130070598,1,1,0,0,Egypt,Bachelor's,1986.0,m,10/20/12,10/20/12,23.0,1.0,6.0,1.0,0
HarvardX/PH207x/2012_Fall,MHxPC130452465,1,1,0,0,United States,Bachelor's,1985.0,m,9/12/12,10/22/12,435.0,5.0,108.0,2.0,0
HarvardX/PH207x/2012_Fall,MHxPC130492571,1,1,1,1,India,Bachelor's,1985.0,f,9/29/12,1/19/13,2192.0,22.0,46.0,13.0,0
HarvardX/CS50x/2012,MHxPC130242935,1,0,0,0,Pakistan,Secondary,1991.0,m,8/2/12,,,,,,0
HarvardX/PH207x/2012_Fall,MHxPC130452007,1,0,0,0,India,Master's,1972.0,m,5/3/13,5/3/13,3.0,1.0,,,0
HarvardX/CS50x/2012,MHxPC130142291,1,1,1,1,Other Europe,Master's,1985.0,m,3/15/13,5/19/13,233.0,24.0,,12.0,0
HarvardX/ER22x/2013_Spring,MHxPC130268689,1,1,0,0,United Kingdom,Master's,1988.0,f,9/1/13,9/1/13,11.0,1.0,,2.0,0
HarvardX/CS50x/2012,MHxPC130120082,1,0,0,0,India,,,,8/24/12,,,,,,0
HarvardX/PH207x/2012_Fall,MHxPC130124683,1,0,0,0,United States,Secondary,1991.0,m,11/28/12,11/29/12,3.0,1.0,,,0
HarvardX/ER22x/2013_Spring,MHxPC130263971,1,1,1,0,United States,Secondary,1979.0,m,7/5/13,8/30/13,531.0,20.0,,20.0,2
HarvardX/PH278x/2013_Spring,MHxPC130582098,1,1,1,1,Nigeria,Bachelor's,1984.0,f,4/12/13,8/30/13,1890.0,19.0,124.0,9.0,0
HarvardX/CS50x/2012,MHxPC130242367,1,1,1,0,Spain,,,,8/27/12,2/19/13,24.0,1.0,,10.0,0
HarvardX/CS50x/2012,MHxPC130503275,1,1,1,1,United States,Bachelor's,1965.0,m,10/9/12,8/6/13,220.0,28.0,,12.0,0
HarvardX/PH207x/2012_Fall,MHxPC130007235,1,1,1,1,India,Master's,1978.0,m,10/2/12,1/20/13,8312.0,54.0,1330.0,15.0,0
HarvardX/PH207x/2012_Fall,MHxPC130193774,1,0,0,0,United States,Doctorate,1980.0,f,10/9/12,10/23/12,4.0,3.0,,,0
HarvardX/PH207x/2012_Fall,MHxPC130079032,1,1,1,1,Nigeria,Bachelor's,1984.0,m,10/22/12,1/14/13,1290.0,14.0,27.0,13.0,0
HarvardX/CS50x/2012,MHxPC130405532,1,1,1,1,Russian Federation,Bachelor's,1991.0,m,11/12/12,5/24/13,82.0,23.0,,12.0,0
HarvardX/PH207x/2012_Fall,MHxPC130293603,1,1,0,0,Other South Asia,Bachelor's,1983.0,f,11/27/12,1/10/13,99.0,5.0,23.0,3.0,0
HarvardX/CS50x/2012,MHxPC130337185,1,0,0,0,Unknown/Other,Master's,1981.0,m,8/22/12,,,,,,0
HarvardX/CS50x/2012,MHxPC130042322,1,1,0,0,United States,,,m,10/18/12,4/17/13,31.0,7.0,,5.0,0
HarvardX/CB22x/2013_Spring,MHxPC130561272,1,1,0,0,India,Secondary,1991.0,f,1/27/13,3/21/13,62.0,5.0,,3.0,0
HarvardX/CS50x/2012,MHxPC130259695,1,1,1,0,United States,Bachelor's,1984.0,m,11/25/12,5/8/13,24.0,4.0,,9.0,0
HarvardX/PH278x/2013_Spring,MHxPC130539853,1,1,1,1,Germany,Bachelor's,1985.0,m,5/30/13,8/7/13,2788.0,19.0,693.0,8.0,0
HarvardX/CS50x/2012,MHxPC130331509,1,1,1,1,India,Secondary,1993.0,m,12/31/12,5/15/13,159.0,27.0,,12.0,0
HarvardX/CS50x/2012,MHxPC130063980,1,1,0,0,Other Europe,Bachelor's,1989.0,m,7/31/13,7/31/13,5.0,1.0,,1.0,0
HarvardX/CS50x/2012,MHxPC130422158,1,0,0,0,United States,Master's,1981.0,m,4/28/13,4/28/13,1.0,1.0,,,0
HarvardX/PH278x/2013_Spring,MHxPC130470082,1,0,0,0,India,Bachelor's,1990.0,f,2/19/13,2/19/13,1.0,1.0,,,0
HarvardX/PH207x/2012_Fall,MHxPC130054825,1,1,1,1,United States,Master's,1958.0,m,9/26/12,1/18/13,1036.0,28.0,39.0,15.0,0
HarvardX/CS50x/2012,MHxPC130470101,1,0,0,0,Unknown/Other,Secondary,1994.0,m,8/11/12,,,,,,0
HarvardX/CS50x/2012,MHxPC130321780,1,1,0,0,United States,Bachelor's,1990.0,m,7/26/13,7/30/13,8.0,4.0,,1.0,0
HarvardX/PH207x/2012_Fall,MHxPC130319903,1,1,1,1,India,Bachelor's,1987.0,f,10/27/12,1/18/13,2711.0,17.0,422.0,12.0,0
HarvardX/PH207x/2012_Fall,MHxPC130348924,1,1,1,1,Canada,Bachelor's,1987.0,m,10/30/12,1/20/13,1851.0,13.0,1.0,13.0,0
HarvardX/PH207x/2012_Fall,MHxPC130080529,1,1,1,1,Other South America,Master's,1984.0,m,10/1/12,4/5/13,3064.0,28.0,460.0,14.0,0
HarvardX/ER22x/2013_Spring,MHxPC130032153,1,1,1,1,Other Europe,Master's,1989.0,f,6/24/13,8/8/13,2508.0,17.0,,32.0,0
HarvardX/ER22x/2013_Spring,MHxPC130595199,1,1,1,1,Australia,Bachelor's,1988.0,m,1/1/13,8/4/13,1573.0,25.0,,31.0,0
HarvardX/ER22x/2013_Spring,MHxPC130372610,1,1,0,0,Other East Asia,Bachelor's,1990.0,f,5/5/13,5/6/13,33.0,2.0,,3.0,0
HarvardX/ER22x/2013_Spring,MHxPC130507408,1,1,1,0,United States,Master's,1962.0,m,3/2/13,6/3/13,1045.0,22.0,,28.0,0
HarvardX/CS50x/2012,MHxPC130353768,1,1,1,1,Spain,Master's,1987.0,m,10/16/12,5/15/13,498.0,44.0,,11.0,0
HarvardX/CS50x/2012,MHxPC130378818,1,1,0,0,India,Bachelor's,1991.0,m,3/2/13,3/2/13,12.0,1.0,,2.0,0
HarvardX/CS50x/2012,MHxPC130140564,1,0,0,0,Unknown/Other,Master's,1966.0,f,12/18/12,,,,,,0
HarvardX/PH207x/2012_Fall,MHxPC130296681,1,0,0,0,Other Africa,Bachelor's,1976.0,f,10/14/12,10/14/12,2.0,1.0,,,0
HarvardX/ER22x/2013_Spring,MHxPC130129125,1,1,1,1,United Kingdom,Bachelor's,1987.0,f,2/26/13,7/16/13,1379.0,34.0,,33.0,0
HarvardX/PH207x/2012_Fall,MHxPC130042939,1,1,1,1,Spain,Doctorate,1979.0,m,8/13/12,2/16/13,5240.0,38.0,997.0,15.0,0
HarvardX/ER22x/2013_Spring,MHxPC130022396,1,1,1,1,United States,,,,12/19/12,8/12/13,1275.0,43.0,,27.0,0
HarvardX/PH207x/2012_Fall,MHxPC130295066,1,1,1,0,Other South America,Bachelor's,1985.0,m,10/29/12,1/12/13,1206.0,12.0,,13.0,0
HarvardX/CS50x/2012,MHxPC130397847,1,1,0,0,Other Africa,Secondary,1991.0,m,8/22/12,3/1/13,12.0,2.0,,5.0,0
HarvardX/ER22x/2013_Spring,MHxPC130488329,1,1,1,1,United States,Secondary,1993.0,m,6/25/13,7/31/13,887.0,18.0,,31.0,0
HarvardX/CS50x/2012,MHxPC130570844,1,1,0,0,Ukraine,Master's,1987.0,m,9/7/12,5/20/13,15.0,1.0,,1.0,0
HarvardX/CS50x/2012,MHxPC130594557,1,1,1,0,Spain,Master's,1982.0,m,8/21/12,4/17/13,11.0,3.0,,6.0,0
HarvardX/CS50x/2012,MHxPC130391849,1,1,0,0,United States,Secondary,1986.0,m,5/15/13,5/15/13,10.0,1.0,,1.0,0
HarvardX/ER22x/2013_Spring,MHxPC130011323,1,1,1,1,United Kingdom,Master's,1982.0,m,1/26/13,8/6/13,2044.0,39.0,,32.0,0
HarvardX/CB22x/2013_Spring,MHxPC130369339,1,1,0,0,United States,Bachelor's,1987.0,m,6/14/13,9/6/13,36.0,4.0,,1.0,0
HarvardX/CS50x/2012,MHxPC130006270,1,1,0,0,Poland,Secondary,1993.0,m,10/2/12,7/3/13,6.0,1.0,,3.0,0
HarvardX/CS50x/2012,MHxPC130008721,1,0,0,0,India,,,,7/31/12,,,,,,0
HarvardX/ER22x/2013_Spring,MHxPC130494767,1,1,0,1,Colombia,Bachelor's,1993.0,f,2/24/13,8/9/13,589.0,12.0,,13.0,0
HarvardX/PH207x/2012_Fall,MHxPC130278342,1,1,0,0,India,Master's,1985.0,m,10/28/12,10/28/12,79.0,1.0,12.0,2.0,0
HarvardX/ER22x/2013_Spring,MHxPC130576434,1,1,1,1,Other Europe,Secondary,1987.0,m,7/15/13,8/9/13,1230.0,15.0,,29.0,0
HarvardX/CS50x/2012,MHxPC130331334,1,1,1,1,United States,Bachelor's,1987.0,m,1/30/13,7/13/13,481.0,53.0,,12.0,0
HarvardX/PH278x/2013_Spring,MHxPC130360444,1,1,1,1,Greece,Master's,1982.0,m,5/28/13,8/13/13,2892.0,24.0,280.0,8.0,0
HarvardX/PH278x/2013_Spring,MHxPC130187037,1,1,0,0,United States,Bachelor's,1981.0,f,5/5/13,8/2/13,326.0,11.0,44.0,3.0,0
HarvardX/PH207x/2012_Fall,MHxPC130437931,1,1,0,0,Other Europe,Secondary,1992.0,f,10/4/12,10/16/12,11.0,2.0,2.0,1.0,0
HarvardX/PH278x/2013_Spring,MHxPC130255526,1,1,0,0,Other South Asia,Bachelor's,1982.0,m,6/6/13,6/6/13,8.0,1.0,2.0,1.0,0
HarvardX/ER22x/2013_Spring,MHxPC130355434,1,1,1,1,France,Master's,1970.0,m,7/25/13,9/4/13,1214.0,7.0,,33.0,0
HarvardX/PH207x/2012_Fall,MHxPC130511644,1,1,0,0,United States,,1969.0,f,10/15/12,10/15/12,15.0,1.0,3.0,1.0,0
HarvardX/PH207x/2012_Fall,MHxPC130586915,1,1,1,1,United Kingdom,Master's,1981.0,m,10/12/12,6/27/13,3721.0,33.0,696.0,14.0,0
HarvardX/CS50x/2012,MHxPC130384047,1,1,1,1,United States,Bachelor's,1990.0,m,11/19/12,5/21/13,337.0,41.0,,12.0,0
HarvardX/ER22x/2013_Spring,MHxPC130407281,1,1,0,0,United States,Master's,1949.0,f,2/28/13,3/18/13,82.0,4.0,,3.0,0
HarvardX/CS50x/2012,MHxPC130017588,1,1,1,0,United Kingdom,,,,12/20/12,2/22/13,1.0,1.0,,9.0,0
HarvardX/CS50x/2012,MHxPC130080770,1,0,0,0,Unknown/Other,Bachelor's,1989.0,m,12/24/12,,,,,,0
HarvardX/PH207x/2012_Fall,MHxPC130092130,1,1,1,1,Spain,Bachelor's,1989.0,m,10/14/12,1/19/13,7150.0,47.0,837.0,16.0,0
HarvardX/PH207x/2012_Fall,MHxPC130356203,1,1,1,1,United States,Doctorate,1971.0,f,9/25/12,1/19/13,6573.0,51.0,1064.0,16.0,0
HarvardX/CS50x/2012,MHxPC130429231,1,1,0,0,Other South America,Secondary,1994.0,m,2/16/13,3/31/13,138.0,15.0,,3.0,0
HarvardX/PH207x/2012_Fall,MHxPC130231404,1,1,1,1,United States,Doctorate,1978.0,f,9/4/12,1/20/13,4088.0,36.0,496.0,15.0,0
HarvardX/ER22x/2013_Spring,MHxPC130570468,1,1,1,1,India,Secondary,1992.0,m,2/21/13,5/29/13,850.0,21.0,,32.0,0
HarvardX/ER22x/2013_Spring,MHxPC130510138,1,1,1,1,United States,Master's,1946.0,m,3/6/13,6/24/13,1554.0,46.0,,32.0,0
HarvardX/PH207x/2012_Fall,MHxPC130245555,1,1,1,1,Brazil,Master's,1979.0,f,10/15/12,1/18/13,7403.0,51.0,892.0,16.0,0
HarvardX/CS50x/2012,MHxPC130236610,1,0,0,0,Unknown/Other,Bachelor's,1991.0,m,9/4/12,,,,,,0
HarvardX/CS50x/2012,MHxPC130373260,1,0,0,0,United States,,,,8/20/12,5/29/13,1.0,1.0,,,0
HarvardX/ER22x/2013_Spring,MHxPC130075726,1,1,0,1,Other South Asia,Bachelor's,1992.0,m,7/31/13,7/31/13,415.0,1.0,,7.0,0
HarvardX/PH278x/2013_Spring,MHxPC130097431,1,1,0,0,United States,Bachelor's,1973.0,f,12/21/12,7/25/13,137.0,2.0,16.0,3.0,0
HarvardX/ER22x/2013_Spring,MHxPC130556108,1,1,0,0,United States,,,,1/2/13,3/29/13,21.0,4.0,,2.0,0
HarvardX/PH207x/2012_Fall,MHxPC130558650,1,1,1,1,India,Master's,1974.0,f,8/20/12,3/17/13,5901.0,55.0,1075.0,16.0,0
HarvardX/ER22x/2013_Spring,MHxPC130416549,1,1,1,1,United States,Secondary,1994.0,m,6/5/13,7/7/13,857.0,22.0,,31.0,0
HarvardX/CS50x/2012,MHxPC130581522,1,1,1,0,Other Europe,Secondary,1978.0,m,10/20/12,6/25/13,142.0,13.0,,12.0,0
HarvardX/ER22x/2013_Spring,MHxPC130085243,1,1,1,1,United States,Secondary,1978.0,m,1/6/13,7/31/13,1849.0,39.0,,33.0,0
HarvardX/CB22x/2013_Spring,MHxPC130520724,1,1,0,0,Brazil,Secondary,1992.0,m,12/20/12,3/29/13,186.0,14.0,,3.0,0
HarvardX/CS50x/2012,MHxPC130015861,1,0,0,0,China,Bachelor's,1991.0,m,9/16/12,,,,,,0
HarvardX/ER22x/2013_Spring,MHxPC130448728,1,0,0,0,Unknown/Other,Secondary,1989.0,f,5/21/13,,,,,,0
HarvardX/CS50x/2012,MHxPC130040047,1,0,0,0,Unknown/Other,Master's,1977.0,m,7/31/12,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130400436,1,1,1,1,Poland,Master's,1985.0,f,12/21/12,8/30/13,2110.0,29.0,204.0,9.0,0
HarvardX/CS50x/2012,MHxPC130463100,1,1,1,1,India,Secondary,1994.0,m,10/30/12,8/9/13,371.0,34.0,,12.0,0
HarvardX/CS50x/2012,MHxPC130146626,1,0,0,0,Other Africa,,,,8/17/12,,,,,,0
HarvardX/CS50x/2012,MHxPC130531388,1,1,1,1,United States,Doctorate,1983.0,m,8/13/12,5/22/13,444.0,55.0,,12.0,0
HarvardX/CS50x/2012,MHxPC130298780,1,0,0,0,Poland,,,,8/24/12,,,,,,0
HarvardX/PH207x/2012_Fall,MHxPC130474814,1,1,1,1,Spain,Master's,1989.0,f,10/1/12,9/4/13,14396.0,72.0,1605.0,16.0,0
HarvardX/PH207x/2012_Fall,MHxPC130250972,1,1,1,1,India,Master's,1980.0,m,8/25/12,1/18/13,3466.0,37.0,207.0,13.0,0
HarvardX/PH207x/2012_Fall,MHxPC130399051,1,0,0,0,United States,Bachelor's,1986.0,f,5/14/13,5/23/13,5.0,3.0,,,0
HarvardX/PH207x/2012_Fall,MHxPC130003156,1,0,0,0,India,Bachelor's,1985.0,f,9/4/12,9/4/12,3.0,1.0,,,0
HarvardX/CB22x/2013_Spring,MHxPC130145567,1,1,1,1,United States,Bachelor's,1957.0,m,1/15/13,9/4/13,8129.0,53.0,,23.0,0
HarvardX/CS50x/2012,MHxPC130398498,1,0,0,0,India,Secondary,1992.0,m,8/28/12,,,,,,0
HarvardX/CS50x/2012,MHxPC130240832,1,0,0,0,Nigeria,Secondary,1993.0,m,12/29/12,,,,,,0
HarvardX/PH207x/2012_Fall,MHxPC130226914,1,1,1,1,India,Master's,1988.0,m,9/3/12,1/20/13,4205.0,44.0,331.0,14.0,1
HarvardX/CB22x/2013_Spring,MHxPC130206907,1,0,0,0,United States,Master's,1944.0,f,1/28/13,11/17/13,,,,,0
HarvardX/CS50x/2012,MHxPC130179927,1,0,0,0,Unknown/Other,,,,10/8/12,,,,,,0
HarvardX/CS50x/2012,MHxPC130487343,1,0,0,0,United States,Bachelor's,1988.0,m,6/12/13,6/12/13,1.0,1.0,,,0
HarvardX/PH207x/2012_Fall,MHxPC130436370,1,1,1,1,Other South Asia,Master's,1985.0,m,10/18/12,3/8/13,9373.0,58.0,2972.0,15.0,0
HarvardX/CS50x/2012,MHxPC130233829,1,0,0,0,United States,Master's,1977.0,f,8/13/12,,,,,,0
HarvardX/ER22x/2013_Spring,MHxPC130114086,1,0,0,0,Other Europe,Master's,1963.0,f,2/20/13,2/20/13,2.0,1.0,,,0
HarvardX/PH278x/2013_Spring,MHxPC130586009,1,0,0,0,United States,Master's,1972.0,f,1/9/13,5/14/13,4.0,1.0,,,0
HarvardX/CB22x/2013_Spring,MHxPC130086504,1,1,1,1,Spain,Bachelor's,1980.0,f,3/26/13,9/3/13,7218.0,95.0,,25.0,0
HarvardX/CS50x/2012,MHxPC130244773,1,1,0,0,India,,1992.0,m,2/14/13,2/15/13,57.0,2.0,,2.0,0
HarvardX/CS50x/2012,MHxPC130587093,1,1,0,0,Greece,Secondary,1980.0,m,4/29/13,5/2/13,5.0,2.0,,1.0,0
HarvardX/CS50x/2012,MHxPC130232417,1,0,0,0,China,Secondary,1992.0,m,11/29/12,,,,,,0
HarvardX/ER22x/2013_Spring,MHxPC130069676,1,1,0,0,Pakistan,Master's,1981.0,m,1/2/13,3/16/13,16.0,2.0,,2.0,0
HarvardX/CS50x/2012,MHxPC130479070,1,1,0,0,United States,Master's,1981.0,m,8/17/12,3/20/13,31.0,1.0,,3.0,0
HarvardX/PH207x/2012_Fall,MHxPC130347197,1,1,1,1,United Kingdom,Master's,1986.0,f,8/29/12,7/16/13,10439.0,50.0,946.0,16.0,0
HarvardX/CS50x/2012,MHxPC130381147,1,0,0,0,Unknown/Other,,,,8/17/12,,,,,,0
HarvardX/ER22x/2013_Spring,MHxPC130027980,1,0,0,0,Unknown/Other,Bachelor's,1991.0,f,1/19/13,,,,,,0
HarvardX/PH207x/2012_Fall,MHxPC130131881,1,1,1,1,Other Europe,Doctorate,1977.0,f,10/12/12,2/12/13,6601.0,55.0,1096.0,16.0,0
HarvardX/PH207x/2012_Fall,MHxPC130078508,1,0,0,0,Pakistan,Bachelor's,1989.0,m,10/14/12,10/14/12,1.0,1.0,,,0
HarvardX/CS50x/2012,MHxPC130383183,1,0,0,0,Unknown/Other,,1992.0,m,8/6/12,,,,,,0
HarvardX/PH207x/2012_Fall,MHxPC130140333,1,1,0,0,United States,Bachelor's,1980.0,f,10/15/12,11/12/12,16.0,2.0,,2.0,0
HarvardX/ER22x/2013_Spring,MHxPC130566638,1,0,0,0,Unknown/Other,Secondary,1988.0,m,2/4/13,,,,,,0
HarvardX/CS50x/2012,MHxPC130254916,1,1,1,1,Other Europe,Bachelor's,1985.0,m,8/22/12,5/11/13,173.0,59.0,,12.0,0
HarvardX/CS50x/2012,MHxPC130327996,1,1,0,0,United Kingdom,Master's,1980.0,m,10/9/12,2/26/13,69.0,3.0,,3.0,0
HarvardX/CS50x/2012,MHxPC130581734,1,1,1,1,Spain,Bachelor's,1972.0,m,9/7/12,5/19/13,245.0,27.0,,10.0,0
HarvardX/PH207x/2012_Fall,MHxPC130327316,1,0,0,0,Other South Asia,Bachelor's,1986.0,f,10/9/12,11/28/12,26.0,2.0,,,0
HarvardX/PH278x/2013_Spring,MHxPC130514934,1,1,0,0,India,Secondary,1994.0,m,5/6/13,5/19/13,74.0,4.0,8.0,2.0,0
HarvardX/CS50x/2012,MHxPC130383087,1,1,0,0,United States,Bachelor's,1991.0,m,3/3/13,3/3/13,16.0,1.0,,1.0,0
HarvardX/CS50x/2012,MHxPC130083897,1,0,0,0,Other South Asia,Master's,1976.0,m,9/12/12,,,,,,0
HarvardX/ER22x/2013_Spring,MHxPC130577634,1,1,0,0,Other Africa,Master's,1985.0,m,1/16/13,4/17/13,98.0,4.0,,4.0,0
HarvardX/CS50x/2012,MHxPC130595074,1,0,0,0,Unknown/Other,Bachelor's,1982.0,m,9/12/12,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130061504,1,0,0,0,United States,Secondary,1991.0,m,12/25/12,8/12/13,1.0,1.0,,,0
HarvardX/CS50x/2012,MHxPC130279469,1,0,0,0,United Kingdom,,,,8/17/12,,,,,,0
HarvardX/ER22x/2013_Spring,MHxPC130104485,1,1,1,1,United States,Bachelor's,1962.0,f,6/24/13,8/1/13,1534.0,19.0,,31.0,0
HarvardX/CS50x/2012,MHxPC130233825,1,0,0,0,Unknown/Other,Less than Secondary,1999.0,m,1/19/13,,,,,,0
HarvardX/PH207x/2012_Fall,MHxPC130559359,1,1,1,1,Greece,Master's,1986.0,f,9/19/12,1/18/13,17320.0,60.0,3560.0,16.0,0
HarvardX/PH207x/2012_Fall,MHxPC130271323,1,1,1,1,India,Secondary,1992.0,f,10/12/12,1/19/13,3075.0,19.0,118.0,13.0,0
HarvardX/ER22x/2013_Spring,MHxPC130521430,1,1,1,1,Other Europe,Secondary,1995.0,f,4/7/13,8/24/13,1620.0,32.0,,33.0,0
HarvardX/CS50x/2012,MHxPC130449035,1,1,0,0,United States,Bachelor's,1982.0,m,8/13/12,2/19/13,4.0,1.0,,1.0,0
HarvardX/PH207x/2012_Fall,MHxPC130427755,1,1,1,1,India,Doctorate,1978.0,m,8/23/12,1/20/13,4477.0,45.0,651.0,12.0,0
HarvardX/CS50x/2012,MHxPC130375486,1,0,0,0,Unknown/Other,Bachelor's,1987.0,m,8/29/12,,,,,,0
HarvardX/CB22x/2013_Spring,MHxPC130002065,1,1,1,1,Other Europe,Master's,1969.0,m,5/20/13,8/27/13,4026.0,85.0,,26.0,0
HarvardX/ER22x/2013_Spring,MHxPC130494688,1,1,1,0,United States,Master's,1958.0,f,1/26/13,7/11/13,885.0,19.0,,27.0,0
HarvardX/CB22x/2013_Spring,MHxPC130293102,1,1,1,1,Greece,Master's,1982.0,f,3/9/13,8/27/13,3211.0,61.0,,27.0,0
